FIPS,year,region,region_st,stateab,State,St_TL_AA,St_TL_Wh,St_pAtt_AA,St_pAtt_Wh,St_STr_AA,St_STr_Wh,segpreBrown,pSt_TL_AA,pSt_TL_Wh,pSt_pAtt_AA,pSt_pAtt_Wh,pSt_STr_AA,pSt_STr_Wh,pSt_TL_AA_1,pSt_TL_AA_6,pSt_TL_AA_10,pSt_TL_AA_14,pSt_TL_Wh_1,pSt_TL_Wh_6,pSt_TL_Wh_10,pSt_TL_Wh_14,pSt_pAtt_AA_1,pSt_pAtt_AA_6,pSt_pAtt_AA_10,pSt_pAtt_AA_14,pSt_pAtt_Wh_1,pSt_pAtt_Wh_6,pSt_pAtt_Wh_10,pSt_pAtt_Wh_14,pSt_STr_AA_1,pSt_STr_AA_6,pSt_STr_AA_10,pSt_STr_AA_14,pSt_STr_Wh_1,pSt_STr_Wh_6,pSt_STr_Wh_10,pSt_STr_Wh_14,enrolage,drop_age,work_age,enrolage_6,drop_age_14,work_age_14,comyrs,comyrs_miss,childcom,childcom_miss,childcom_fill,comyrs_fill,pcomyrs,pchildcom
1,1961,3,South,AL,Alabama,,,,,,,0,176.29317,177.02641,.90238464,.8955273,29.841965,26.27075,176.74374,178.04178,177.93427,176.80817,177.06001,176.63995,175.59827,173.92932,.90350574,.90631217,.90519845,.90109909,.89777118,.90697151,.91190904,.9146927,29.1884,25.968699,23.450687,20.984009,26.13805,25.597876,25.31374,25.161163,7,16,16,7,16,16,9,0,9,0,9,9,9.0523043,9.2228384
1,1962,3,South,AL,Alabama,,,,,,,0,176.74374,177.06001,.90350574,.89777118,29.1884,26.13805,177.13068,178.11038,177.74823,176.36749,177.0544,176.43834,175.23982,173.41408,.90444022,.90631366,.90445352,.89960772,.89988047,.90840781,.91280681,.91505212,28.538044,25.334385,22.829206,20.375359,26.013569,25.514509,25.263264,25.143574,7,16,16,7,16,16,9,0,9,0,9,9,9.0408306,9.2927876
1,1963,3,South,AL,Alabama,175.5,175.5,.91452992,.91452992,29.519539,29.519539,0,177.13068,177.0544,.90444022,.89988047,28.538044,26.013569,177.45393,178.11534,177.49855,,177.00958,176.19751,174.84221,,.90518814,.90612853,.90352196,,.90185517,.90970951,.91357005,,27.890894,24.703276,22.210932,,25.897314,25.439365,25.221006,,7,16,16,7,16,16,9,0,9,0,9,9,9.0279646,9.3620949
1,1964,3,South,AL,Alabama,,,,,,,0,177.45393,177.00958,.90518814,.90185517,27.890894,25.897314,177.71355,178.05664,177.1852,,176.92558,175.9175,174.40536,,.90574944,.90575683,.90240383,,.90369523,.91087657,.9141987,,27.246954,24.075377,21.595865,,25.789278,25.372442,25.186974,,7,16,16,7,16,16,9,0,9,0,9,9,9.0137072,9.4307632
1,1965,3,South,AL,Alabama,,,,,,,0,177.71355,176.92558,.90574944,.90369523,27.246954,25.789278,177.90948,177.93427,176.80817,,176.80238,175.59827,173.92932,,.90612411,.90519845,.90109909,,.90540069,.91190904,.9146927,,26.606222,23.450687,20.984009,,25.689466,25.31374,25.161163,,7,16,16,7,,,,1,,1,9,9,8.9980564,9.4987926
1,1966,3,South,AL,Alabama,,,,,,,0,177.90948,176.80238,.90612411,.90540069,26.606222,25.689466,178.04178,177.74823,176.36749,,176.63995,175.23982,173.41408,,.90631217,.90445352,.89960772,,.90697151,.91280681,.91505212,,25.968699,22.829206,20.375359,,25.597876,25.263264,25.143574,,7,16,16,7,,,,1,,1,9,9,8.9810143,9.5661812
1,1967,3,South,AL,Alabama,175.39999,175.39999,.91562152,.91562152,26.117825,26.117825,0,178.04178,176.63995,.90631217,.90697151,25.968699,25.597876,178.11038,177.49855,,,176.43834,174.84221,,,.90631366,.90352196,,,.90840781,.91357005,,,25.334385,22.210932,,,25.514509,25.221006,,,7,16,16,7,,,,1,,1,9,9,8.9625807,9.6329298
1,1968,3,South,AL,Alabama,,,,,,,0,178.11038,176.43834,.90631366,.90840781,25.334385,25.514509,178.11534,177.1852,,,176.19751,174.40536,,,.90612853,.90240383,,,.90970951,.9141987,,,24.703276,21.595865,,,25.439365,25.186974,,,7,16,16,7,,,,1,,1,9,9,8.9427538,9.6990385
1,1969,3,South,AL,Alabama,175.2,175.2,.91438353,.91438353,25.206268,25.206268,0,178.11534,176.19751,.90612853,.90970951,24.703276,25.439365,178.05664,176.80817,,,175.9175,173.92932,,,.90575683,.90109909,,,.91087657,.9146927,,,24.075377,20.984009,,,25.372442,25.161163,,,7,16,16,7,,,,1,,1,9,9,8.9215355,9.7645092
1,1970,3,South,AL,Alabama,,,,,,,0,178.05664,175.9175,.90575683,.91087657,24.075377,25.372442,177.93427,176.36749,,,175.59827,173.41408,,,.90519845,.89960772,,,.91190904,.91505212,,,23.450687,20.375359,,,25.31374,25.143574,,,7,16,16,7,,,,1,,1,9,9,8.8989248,9.8293381
1,1971,3,South,AL,Alabama,175.8,175.8,.90898746,.90898746,24.422712,24.422712,0,177.93427,175.59827,.90519845,.91190904,23.450687,25.31374,177.74823,,,,175.23982,,,,.90445352,,,,.91280681,,,,22.829206,,,,25.263264,,,,7,16,16,7,,,,1,,1,9,9,8.8749208,9.893528
1,1972,3,South,AL,Alabama,,,,,,,0,177.74823,175.23982,.90445352,.91280681,22.829206,25.263264,177.49855,,,,174.84221,,,,.90352196,,,,.91357005,,,,22.210932,,,,25.221006,,,,7,16,16,7,,,,1,,1,9,9,8.8495255,9.957078
1,1973,3,South,AL,Alabama,176,176,.90852267,.90852267,22.863834,22.863834,0,177.49855,174.84221,.90352196,.91357005,22.210932,25.221006,177.1852,,,,174.40536,,,,.90240383,,,,.9141987,,,,21.595865,,,,25.186974,,,,7,16,16,,,,,1,,1,9,9,8.8227377,10.019989
1,1974,3,South,AL,Alabama,,,,,,,0,177.1852,174.40536,.90240383,.9141987,21.595865,25.186974,176.80817,,,,173.92932,,,,.90109909,,,,.9146927,,,,20.984009,,,,25.161163,,,,7,16,16,,,,,1,,1,9,9,8.7945576,10.082259
1,1975,3,South,AL,Alabama,,,,,,,0,176.80817,173.92932,.90109909,.9146927,20.984009,25.161163,176.36749,,,,173.41408,,,,.89960772,,,,.91505212,,,,20.375359,,,,25.143574,,,,7,16,16,,,,,1,,1,9,9,8.764987,10.143889
1,1976,3,South,AL,Alabama,,,,,,,0,176.36749,173.41408,.89960772,.91505212,20.375359,25.143574,,,,,,,,,,,,,,,,,,,,,,,,,7,16,16,,,,,1,,1,9,9,8.7340221,10.20488
4,1900,4,West,AZ,Arizona,,,,,,,0,131.79787,131.41267,.55575359,.5589481,35.675323,35.978279,133.34056,140.63629,145.97162,150.86142,132.99153,140.45599,145.91187,150.90932,.56575865,.6132853,.64830816,.68066567,.56875312,.61536038,.64974511,.68155098,35.545143,34.885712,34.347927,33.801037,35.826183,35.065517,34.456768,33.847832,,,,8,16,14,8,0,6,0,6,8,7.9789181,6.0107508
4,1901,4,West,AZ,Arizona,,,,,,,0,133.34056,132.99153,.56575865,.56875312,35.545143,35.826183,134.85539,142.0119,147.23584,152.01425,134.5417,141.86293,147.20421,152.08707,.57559711,.62229085,.65664732,.68833858,.57839692,.62419832,.6579383,.68909949,35.414394,34.752117,34.212055,33.662895,35.674072,34.913345,34.304554,33.695568,,,,8,16,14,8,0,6,0,6,8,7.980689,6.0090003
4,1902,4,West,AZ,Arizona,,,,,,,0,134.85539,134.5417,.57559711,.57839692,35.414394,35.674072,136.34239,143.35965,148.47221,153.13922,136.06326,143.24123,148.4679,153.23615,.58526903,.63112986,.66482008,.69584501,.58787954,.63287508,.66597033,.69648683,35.283073,34.617958,34.075619,33.524181,35.52195,34.761166,34.152325,33.543293,,,,8,16,14,8,0,6,0,6,8,7.9824181,6.0073295
4,1903,4,West,AZ,Arizona,,,,,,,0,136.34239,136.06326,.58526903,.58787954,35.283073,35.52195,137.80153,144.67957,149.68074,154.23636,137.55615,144.59087,149.70293,154.3566,.59477437,.63980228,.67282617,.70318478,.59720099,.64139068,.67384124,.70371306,35.151192,34.483227,33.938614,33.384899,35.369816,34.608974,34.000084,33.391003,,,,8,16,14,8,0,6,0,6,8,7.9841042,6.0057387
4,1904,4,West,AZ,Arizona,,,,,,,0,137.80153,137.55615,.59477437,.59720099,35.151192,35.369816,139.23283,145.97162,150.86142,155.30565,139.02039,145.91187,150.90932,155.44838,.6041131,.64830816,.68066567,.71035796,.60636127,.64974511,.68155098,.710778,35.018734,34.347927,33.801037,33.245049,35.21767,34.456768,33.847832,33.238705,,,,8,16,14,8,0,6,0,6,8,7.9857469,6.0042272
4,1905,4,West,AZ,Arizona,125.2,125.2,.62220448,.62220448,,,0,139.23283,139.02039,.6041131,.60636127,35.018734,35.21767,140.63629,147.23584,152.01425,156.34709,140.45599,147.20421,152.08707,156.51151,.6132853,.65664732,.68833858,.71736461,.61536038,.6579383,.68909949,.71768188,34.885712,34.212055,33.662895,33.10463,35.065517,34.304554,33.695568,33.086391,,,,8,16,14,8,0,6,0,6,8,7.9873481,6.0027952
4,1906,4,West,AZ,Arizona,,,,,,,0,140.63629,140.45599,.6132853,.61536038,34.885712,35.065517,142.0119,148.47221,153.13922,157.36069,141.86293,148.4679,153.23615,157.54601,.62229085,.66482008,.69584501,.72420466,.62419832,.66597033,.69648683,.72442454,34.752117,34.075619,33.524181,32.963642,34.913345,34.152325,33.543293,32.934071,8,14,0,8,16,14,8,0,6,0,6,8,7.9889059,6.0014434
4,1907,4,West,AZ,Arizona,135,135,,,36.00465,36.00465,0,142.0119,141.86293,.62229085,.62419832,34.752117,34.913345,143.35965,149.68074,154.23636,158.34644,143.24123,149.70293,154.3566,158.55183,.63112986,.67282617,.70318478,.73087811,.63287508,.67384124,.70371306,.73100603,34.617958,33.938614,33.384899,32.822083,34.761166,34.000084,33.391003,32.781734,8,14,0,8,16,14,8,0,6,0,6,8,7.9904208,6.0001707
4,1908,4,West,AZ,Arizona,135,135,.61629629,.61629629,,,0,143.35965,143.24123,.63112986,.63287508,34.617958,34.761166,144.67957,150.86142,155.30565,159.30434,144.59087,150.90932,155.44838,159.52902,.63980228,.68066567,.71035796,.73738497,.64139068,.68155098,.710778,.73742634,34.483227,33.801037,33.245049,32.679955,34.608974,33.847832,33.238705,32.629387,8,14,0,8,16,14,8,0,6,0,6,8,7.9918938,5.9989781
4,1909,4,West,AZ,Arizona,135.5,135.5,,,,,0,144.67957,144.59087,.63980228,.64139068,34.483227,34.608974,145.97162,152.01425,156.34709,160.23439,145.91187,152.08707,156.51151,160.47755,.64830816,.68833858,.71736461,.74372536,.64974511,.68909949,.71768188,.74368548,34.347927,33.662895,33.10463,32.537262,34.456768,33.695568,33.086391,32.477028,8,14,0,8,16,14,8,0,6,0,6,8,7.9933233,5.9978652
4,1910,4,West,AZ,Arizona,135.5,135.5,.64206642,.64206642,,,0,145.97162,145.91187,.64830816,.64974511,34.347927,34.456768,147.23584,153.13922,157.36069,161.1366,147.20421,153.23615,157.54601,161.39743,.65664732,.69584501,.72420466,.74989903,.6579383,.69648683,.72442454,.7497834,34.212055,33.524181,32.963642,32.393997,34.304554,33.543293,32.934071,32.324657,8,14,0,8,16,14,8,0,6,0,6,8,7.9947109,5.9968319
4,1911,4,West,AZ,Arizona,155.5,155.5,.68488747,.68488747,,,0,147.23584,147.20421,.65664732,.6579383,34.212055,34.304554,148.47221,154.23636,158.34644,162.01096,148.4679,154.3566,158.55183,162.28867,.66482008,.70318478,.73087811,.75590616,.66597033,.70371306,.73100603,.7557202,34.075619,33.384899,32.822083,32.250164,34.152325,33.391003,32.781734,32.172276,8,16,0,8,16,14,8,0,6,0,6,8,7.9960546,5.9958777
4,1912,4,West,AZ,Arizona,155.5,155.5,.711254,.711254,,,0,148.47221,148.4679,.66482008,.66597033,34.075619,34.152325,149.68074,155.30565,159.30434,162.85747,149.70293,155.44838,159.52902,163.15125,.67282617,.71035796,.73738497,.7617467,.67384124,.710778,.73742634,.76149583,33.938614,33.245049,32.679955,32.105759,34.000084,33.238705,32.629387,32.019878,8,16,0,8,16,14,8,0,6,0,6,8,7.9973564,5.9950042
4,1913,4,West,AZ,Arizona,156,156,.67500001,.67500001,,,0,149.68074,149.70293,.67282617,.67384124,33.938614,34.000084,150.86142,156.34709,160.23439,163.67613,150.90932,156.51151,160.47755,163.98518,.68066567,.71736461,.74372536,.76742077,.68155098,.71768188,.74368548,.76711023,33.801037,33.10463,32.537262,31.960791,33.847832,33.086391,32.477028,31.867474,8,16,0,8,16,14,8,0,6,0,6,8,7.9986157,5.9942098
4,1914,4,West,AZ,Arizona,160,160,.734375,.734375,,,0,150.86142,150.90932,.68066567,.68155098,33.801037,33.847832,152.01425,157.36069,161.1366,164.46695,152.08707,157.54601,161.39743,164.79048,.68833858,.72420466,.74989903,.77292818,.68909949,.72442454,.7497834,.77256352,33.662895,32.963642,32.393997,31.815252,33.695568,32.934071,32.324657,31.715054,8,16,14,8,16,14,8,0,6,0,6,8,7.9998317,5.993495
4,1915,4,West,AZ,Arizona,,,,,,,0,152.01425,152.08707,.68833858,.68909949,33.662895,33.695568,153.13922,158.34644,162.01096,165.22992,153.23615,158.55183,162.28867,165.56711,.69584501,.73087811,.75590616,.77826899,.69648683,.73100603,.7557202,.77785558,33.524181,32.822083,32.250164,31.669142,33.543293,32.781734,32.172276,31.562622,8,16,14,8,16,14,8,0,6,0,6,8,8.0010052,5.9928598
4,1916,4,West,AZ,Arizona,,,,,,,0,153.13922,153.23615,.69584501,.69648683,33.524181,33.543293,154.23636,159.30434,162.85747,165.96504,154.3566,159.52902,163.15125,166.31508,.70318478,.73738497,.7617467,.78344321,.70371306,.73742634,.76149583,.78298646,33.384899,32.679955,32.105759,31.522463,33.391003,32.629387,32.019878,31.410179,8,16,14,8,16,14,8,0,6,0,6,8,8.0021362,5.9923048
4,1917,4,West,AZ,Arizona,162,162,.60864198,.60864198,33.189941,33.189941,0,154.23636,154.3566,.70318478,.70371306,33.384899,33.391003,155.30565,160.23439,163.67613,166.67232,155.44838,160.47755,163.98518,167.03442,.71035796,.74372536,.76742077,.7884509,.710778,.74368548,.76711023,.78795624,33.245049,32.537262,31.960791,31.375216,33.238705,32.477028,31.867474,31.257727,8,16,14,8,16,14,8,0,6,0,6,8,8.0032253,5.9918294
4,1918,4,West,AZ,Arizona,,,,,,,0,155.30565,155.44838,.71035796,.710778,33.245049,33.238705,156.34709,161.1366,164.46695,167.35175,156.51151,161.39743,164.79048,167.7251,.71736461,.74989903,.77292818,.79329199,.71768188,.7497834,.77256352,.79276484,33.10463,32.393997,31.815252,31.227402,33.086391,32.324657,31.715054,31.105259,8,16,14,8,16,14,8,0,6,0,6,8,8.0042706,5.9914336
4,1919,4,West,AZ,Arizona,162.60001,162.60001,.60639602,.60639602,39.132992,39.132992,0,156.34709,156.51151,.71736461,.71768188,33.10463,33.086391,157.36069,162.01096,165.22992,168.00333,157.54601,162.28867,165.56711,168.38713,.72420466,.75590616,.77826899,.79796648,.72442454,.7557202,.77785558,.79741222,32.963642,32.250164,31.669142,31.079016,32.934071,32.172276,31.562622,30.952782,8,16,14,8,16,14,8,0,6,0,6,8,8.0052738,5.9911175
4,1920,4,West,AZ,Arizona,,,,,,,0,157.36069,157.54601,.72420466,.72442454,32.963642,32.934071,158.34644,162.85747,165.96504,168.62706,158.55183,163.15125,166.31508,169.02051,.73087811,.7617467,.78344321,.80247444,.73100603,.76149583,.78298646,.80189842,32.822083,32.105759,31.522463,30.930063,32.781734,32.019878,31.410179,30.800293,8,16,14,8,16,14,8,0,6,0,6,8,8.0062342,5.9908805
4,1921,4,West,AZ,Arizona,170,170,.77058822,.77058822,30.803904,30.803904,0,158.34644,158.55183,.73087811,.73100603,32.822083,32.781734,159.30434,163.67613,166.67232,169.22296,159.52902,163.98518,167.03442,169.62523,.73738497,.76742077,.7884509,.80681574,.73742634,.76711023,.78795624,.80622345,32.679955,31.960791,31.375216,30.78054,32.629387,31.867474,31.257727,30.647789,8,16,14,8,16,14,8,0,6,0,6,8,8.0071516,5.9907236
4,1922,4,West,AZ,Arizona,,,,,,,0,159.30434,159.52902,.73738497,.73742634,32.679955,32.629387,160.23439,164.46695,167.35175,169.79099,160.47755,164.79048,167.7251,170.20131,.74372536,.77292818,.79329199,.81099057,.74368548,.77256352,.79276484,.81038731,32.537262,31.815252,31.227402,30.630451,32.477028,31.715054,31.105259,30.495275,8,16,14,8,16,14,8,0,6,0,6,8,8.0080261,5.9906468
4,1923,4,West,AZ,Arizona,166,166,.74216866,.74216866,31.175728,31.175728,0,160.23439,160.47755,.74372536,.74368548,32.537262,32.477028,161.1366,165.22992,168.00333,170.33119,161.39743,165.56711,168.38713,170.74873,.74989903,.77826899,.79796648,.81499875,.7497834,.77785558,.79741222,.81439,32.393997,31.669142,31.079016,30.479792,32.324657,31.562622,30.952782,30.342751,8,16,14,8,16,14,8,0,6,0,6,8,8.0088587,5.9906492
4,1924,4,West,AZ,Arizona,,,,,,,0,161.1366,161.39743,.74989903,.7497834,32.393997,32.324657,162.01096,165.96504,168.62706,170.84354,162.28867,166.31508,169.02051,171.2675,.75590616,.78344321,.80247444,.81884038,.7557202,.78298646,.80189842,.81823152,32.250164,31.522463,30.930063,30.32856,32.172276,31.410179,30.800293,30.190212,8,16,14,8,16,14,8,0,6,0,6,8,8.0096474,5.9907312
4,1925,4,West,AZ,Arizona,165.5,165.5,.75709969,.75709969,31.556074,31.556074,0,162.01096,162.28867,.75590616,.7557202,32.250164,32.172276,162.85747,166.67232,169.22296,171.32803,163.15125,167.03442,169.62523,171.75764,.7617467,.7884509,.80681574,.82251537,.76149583,.78795624,.80622345,.82191181,32.105759,31.375216,30.78054,30.176764,32.019878,31.257727,30.647789,30.037663,8,16,14,8,16,14,8,0,6,0,6,8,8.0103951,5.9908929
4,1926,4,West,AZ,Arizona,,,,,,,0,162.85747,163.15125,.7617467,.76149583,32.105759,32.019878,163.67613,167.35175,169.79099,171.78468,163.98518,167.7251,170.20131,172.21912,.76742077,.79329199,.81099057,.82602388,.76711023,.79276484,.81038731,.82543099,31.960791,31.227402,30.630451,30.024397,31.867474,31.105259,30.495275,29.885103,8,16,14,8,16,14,8,0,6,0,6,8,8.0110979,5.9911346
4,1927,4,West,AZ,Arizona,168.5,168.5,.77032644,.77032644,20.89172,20.89172,0,163.67613,163.98518,.76742077,.76711023,31.960791,31.867474,164.46695,168.00333,170.33119,172.21349,164.79048,168.38713,170.74873,172.65193,.77292818,.79796648,.81499875,.82936573,.77256352,.79741222,.81439,.828789,31.815252,31.079016,30.479792,29.87146,31.715054,30.952782,30.342751,29.732529,8,16,14,8,16,14,8,0,6,0,6,8,8.0117598,5.9914556
4,1928,4,West,AZ,Arizona,,,,,,,0,164.46695,164.79048,.77292818,.77256352,31.815252,31.715054,165.22992,168.62706,170.84354,172.61446,165.56711,169.02051,171.2675,173.05611,.77826899,.80247444,.81884038,.83254105,.77785558,.80189842,.81823152,.83198577,31.669142,30.930063,30.32856,29.717955,31.562622,30.800293,30.190212,29.579943,8,16,14,8,16,14,8,0,6,0,6,8,8.0123787,5.9918566
4,1929,4,West,AZ,Arizona,175.10001,175.10001,.73158199,.73158199,32.818844,32.818844,0,165.22992,165.56711,.77826899,.77785558,31.669142,31.562622,165.96504,169.22296,171.32803,172.98756,166.31508,169.62523,171.75764,173.43164,.78344321,.80681574,.82251537,.83554977,.78298646,.80622345,.82191181,.83502144,31.522463,30.78054,30.176764,29.563883,31.410179,30.647789,30.037663,29.427347,8,16,14,8,16,14,8,0,6,0,6,8,8.0129547,5.9923377
4,1930,4,West,AZ,Arizona,,,,,,,0,165.96504,166.31508,.78344321,.78298646,31.522463,31.410179,166.67232,169.79099,171.78468,173.33282,167.03442,170.20131,172.21912,173.77852,.7884509,.81099057,.82602388,.8383919,.78795624,.81038731,.82543099,.83789593,31.375216,30.630451,30.024397,29.409239,31.257727,30.495275,29.885103,29.274738,8,16,14,8,16,14,8,0,6,0,6,8,8.0134878,5.9928975
4,1931,4,West,AZ,Arizona,170.8,170.8,.82728338,.82728338,28.319351,28.319351,0,166.67232,167.03442,.7884509,.78795624,31.375216,31.257727,167.35175,170.33119,172.21349,173.65024,167.7251,170.74873,172.65193,174.09674,.79329199,.81499875,.82936573,.84106743,.79276484,.81439,.828789,.84060925,31.227402,30.479792,29.87146,29.254028,31.105259,30.342751,29.732529,29.122118,8,16,14,8,16,14,8,0,6,0,6,8,8.013979,5.9935374
4,1932,4,West,AZ,Arizona,,,,,,,0,167.35175,167.7251,.79329199,.79276484,31.227402,31.105259,168.00333,170.84354,172.61446,173.9398,168.38713,171.2675,173.05611,174.38631,.79796648,.81884038,.83254105,.84357637,.79741222,.81823152,.83198577,.84316134,31.079016,30.32856,29.717955,29.098249,30.952782,30.190212,29.579943,28.969484,8,16,14,8,16,14,8,0,6,0,6,8,8.0144272,5.994257
4,1933,4,West,AZ,Arizona,167.3,167.3,.82606095,.82606095,32.738533,32.738533,0,168.00333,168.38713,.79796648,.79741222,31.079016,30.952782,168.62706,171.32803,172.98756,174.20155,169.02051,171.75764,173.43164,174.64723,.80247444,.82251537,.83554977,.84591883,.80189842,.82191181,.83502144,.84555227,30.930063,30.176764,29.563883,28.941898,30.800293,30.037663,29.427347,28.816839,8,16,14,8,16,14,8,0,6,0,6,8,8.0148315,5.9950566
4,1934,4,West,AZ,Arizona,,,,,,,0,168.62706,169.02051,.80247444,.80189842,30.930063,30.800293,169.22296,171.78468,173.33282,174.43542,169.62523,172.21912,173.77852,174.8795,.80681574,.82602388,.8383919,.84809458,.80622345,.82543099,.83789593,.84778202,30.78054,30.024397,29.409239,28.784981,30.647789,29.885103,29.274738,28.664183,8,16,14,8,16,14,8,0,6,0,6,8,8.0151939,5.9959354
4,1935,4,West,AZ,Arizona,168.2,168.2,.80083233,.80083233,35.238701,35.238701,0,169.22296,169.62523,.80681574,.80622345,30.78054,30.647789,169.79099,172.21349,173.65024,174.64145,170.20131,172.65193,174.09674,175.08313,.81099057,.82936573,.84106743,.85010386,.81038731,.828789,.84060925,.84985065,30.630451,29.87146,29.254028,28.627495,30.495275,29.732529,29.122118,28.511515,8,16,14,8,16,14,8,0,6,0,6,8,8.0155134,5.9968939
4,1936,4,West,AZ,Arizona,,,,,,,0,169.79099,170.20131,.81099057,.81038731,30.630451,30.495275,170.33119,172.61446,173.9398,174.81963,170.74873,173.05611,174.38631,175.2581,.81499875,.83254105,.84357637,.85194647,.81439,.83198577,.84316134,.85175806,30.479792,29.717955,29.098249,28.469439,30.342751,29.579943,28.969484,28.358835,8,16,14,8,16,14,8,0,6,0,6,8,8.0157909,5.9979324
4,1937,4,West,AZ,Arizona,167,167,.78323352,.78323352,,,0,170.33119,170.74873,.81499875,.81439,30.479792,30.342751,170.84354,172.98756,174.20155,174.96996,171.2675,173.43164,174.64723,175.40442,.81884038,.83554977,.84591883,.85362256,.81823152,.83502144,.84555227,.8535043,30.32856,29.563883,28.941898,28.310814,30.190212,29.427347,28.816839,28.206142,8,16,14,8,16,14,8,0,6,0,6,8,8.0160255,5.9990501
4,1938,4,West,AZ,Arizona,,,,,,,0,170.84354,171.2675,.81884038,.81823152,30.32856,30.190212,171.32803,173.33282,174.43542,175.09245,171.75764,173.77852,174.8795,175.52208,.82251537,.8383919,.84809458,.8551321,.82191181,.83789593,.84778202,.85508937,30.176764,29.409239,28.784981,28.151619,30.037663,29.274738,28.664183,28.053438,8,16,14,8,16,14,8,0,6,0,6,8,8.0162172,6.000248
4,1939,4,West,AZ,Arizona,168.89999,168.89999,.80224991,.80224991,32.56649,32.56649,0,171.32803,171.75764,.82251537,.82191181,30.176764,30.037663,171.78468,173.65024,174.64145,175.18709,172.21912,174.09674,175.08313,175.61111,.82602388,.84106743,.85010386,.856475,.82543099,.84060925,.84985065,.8565132,30.024397,29.254028,28.627495,27.991858,29.885103,29.122118,28.511515,27.900723,8,16,14,8,16,14,8,0,6,0,6,8,8.016366,6.0015259
